PK,LOT,DATE CREATED,CLIENT,PROJECT,Date Sent,AVID,NOTES
PL3672,INTAKE LOT_250912,9/12/2025,Haus Internal,,,,
PL3673,INTAKE LOT_250918_SHO4_09_EDM(EX),9/18/2025,Haymaker East,Southern Hospitality Season 4,9/19/2025,HBIN_2565,
PL3674,INTAKE LOT_250919_Snapped 45,9/19/2025,Jupiter Entertainment,Snapped,11/3/2025,HBIN_2572,
PL3685,INTAKE LOT_251119_SOHO4_15_MIXED(EX),11/19/2025,Haymaker East,Southern Hospitality Season 4,11/20/2025,HBIN_2577,
PL3682,INTAKE LOT_251202,11/12/2025,Haus Internal,,,,
PL3688,INTAKE LOT_251202_Snapped 48,12/2/2025,Jupiter Entertainment,Snapped,12/12/2025,HBIN_2580,
PL3692,INTAKE LOT_251210_Snapped 49,12/9/2025,Jupiter Entertainment,Snapped,2/6/2026,,
PL3701,INTAKE LOT_260128_SOHO4_22,1/28/2026,Haymaker East,Southern Hospitality 4,2/5/2026,HBIN_2606,
PL3704,INTAKE LOT_260204_Snapped_50,2/4/2026,Jupiter Entertainment,Snapped,2/13/2026,HBIN_2607,
PL3714,INTAKE LOT_260317_SOHO4_28,3/11/2026,,,,,
PL3401,INTAKE LOT_AP1204,11/15/2023,Cineflix NY,American Pickers,11/17/2023,HBIN_2364,
PL1087,INTAKE LOT_AP9_Replacement Theory,1/18/2018,CINEFLIX NY,American Pickers,,,
PL3387,INTAKE LOT_SHMV2_02,10/10/2023,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,10/13/2023,HBIN_2347,
PL3404,INTAKE LOT_SHMV2_07,12/1/2023,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,12/8/2023,HBIN_2369,
PL3411,INTAKE LOT_SHMV2_08,12/15/2023,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,1/2/2024,HBIN_2402,
PL3423,INTAKE LOT_SHMV2_10,1/31/2024,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,2/2/2024,HBIN_2406,
PL3546,INTAKE LOT_SHMV2_19,6/22/2024,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,3/29/2024,HBIN_2434,
PL3549,INTAKE LOT_SHMV2_20,6/24/2024,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,4/5/2024,HBIN_2438,
PL3551,INTAKE LOT_SHMV2_22,6/25/2024,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,4/19/2024,HBIN_2443,
PL3544,INTAKE LOT_SHMV2_23,6/22/2024,Truly Original,SUMMER HOUSE:Martha's Vineyard Season 2,5/3/2024,HBIN_2447,
PL3389,INTAKE LOT_SHMV2_VPR11_BCLT_1,10/13/2023,Haus Internal,Vanderpump  Rules,,,
PL3422,INTAKE LOT_Snapped_23,1/30/2024,Jupiter Entertainment,Snapped,2/16/2024,HBIN_2412,
PL1077,INTAKE LOT_STINGS_Drama and Horror,1/4/2018,Haus Internal,,,,
PL3393,INTAKE LOT_VPR11_07,10/26/2023,Evolution Media,Vanderpump Rules,10/27/2023,HBIN_2352,
PL3394,INTAKE LOT_VPR11_08,10/26/2023,Evolution Media,Vanderpump Rules,11/3/2023,HBIN_2353,
PL3394,INTAKE LOT_VPR11_08,10/26/2023,Evolution Media,Vanderpump Rules,11/3/2023,HBIN_2353,
PL3398,INTAKE LOT_VPR11_11,11/7/2023,Evolution Media,Vanderpump Rules,11/17/2023,HBIN_2365,
PL3409,INTAKE LOT_VPR11_13,12/14/2023,Evolution Media,Vanderpump Rules,12/14/2023,HBIN_2371,
PL3410,INTAKE LOT_VPR11_15,12/14/2023,Evolution Media,Vanderpump Rules,1/26/2024,HBIN_2404,
PL3547,INTAKE LOT_VPR11_25,6/22/2024,Evolution Media,Vanderpump Rules,3/29/2024,HBIN_2435,
PL3550,INTAKE LOT_VPR11_26,6/24/2024,Evolution Media,Vanderpump Rules,4/5/2024,HBIN_2439,
PL3552,INTAKE LOT_VPR11_28,6/25/2024,Evolution Media,Vanderpump Rules,4/19/2024,HBIN_2444,
PL3545,INTAKE LOT_VPR11_29,6/22/2024,Evolution Media,Vanderpump Rules,5/3/2024,HBIN_2448,
PL3454,INTKE LOT_240329_VPR11_25,3/29/2024,Evolution Media,Vanderpump Rules,3/29/2024,HBIN_2435,
PL1689,JUPE_Stratus Update_TBT,4/2/2019,Jupiter Entertainment,,4/2/2019,,
PL1684,JUPE_StratusUpdate FS_TensePulse,3/29/2019,Jupiter Entertainment,,3/29/2019,,
PL1677,JUPE_StratusUpdate_FS_Action,3/28/2019,Jupiter Entertainment,,3/29/2019,,Any FILM SCORE_Action tracks that were not sent during the Murder Calls Lots
PL1678,JUPE_StratusUpdate_FS_Creepy,3/28/2019,Jupiter Entertainment,,3/29/2019,,
PL1679,JUPE_StratusUpdate_FS_Dramatic Builds,3/28/2019,Jupiter Entertainment,,3/29/2019,,
PL1681,JUPE_StratusUpdate_FS_Dramatic Tension,3/28/2019,Jupiter Entertainment,,3/29/2019,,
PL1688,JUPE_StratusUpdate_FS_Intrigue,4/1/2019,Jupiter Entertainment,,4/1/2019,,
PL1685,JUPE_StratusUpdate_FS_LightTension,3/29/2019,Jupiter Entertainment,,3/29/2019,,
PL1687,JUPE_StratusUpdate_FS_Mysterious,4/1/2019,Jupiter Entertainment,,4/1/2019,,
PL1683,JUPE_StratusUpdate_FS_Tense Drones,3/28/2019,Jupiter Entertainment,,3/29/2019,,
PL1682,JUPE_StratusUpdate_FS_TenseBeats,3/28/2019,Jupiter Entertainment,,3/29/2019,,
PL1686,JUPE_StratusUpdate_FS_Tension,4/1/2019,Jupiter Entertainment,,4/1/2019,,
PL3248,LeftRight_CMLS_2_50's Pop,8/8/2022,LEFT RIGHT TV,,8/8/2022,DRIVE,
PL3250,LeftRight_CMLS_2_80's Hair Band,8/8/2022,LEFT RIGHT TV,,8/8/2022,DRIVE,
PL3249,LeftRight_CMLS_2_80's New Wave,8/8/2022,LEFT RIGHT TV,,8/8/2022,DRIVE,
PL3251,LeftRight_CMLS_2_80's Pop Rock Dance,8/9/2022,LEFT RIGHT TV,,8/8/2022,DRIVE,
PL3252,LeftRight_CMLS_2_80's Post Punk,8/9/2022,LEFT RIGHT TV,,8/8/2022,,
PL2497,LIBRARY PULL_200417_JUPITER_10THINGS_POP,4/17/2020,CL003,,,,
PL2794,LP | 201112_SixPlusOne_VWE Holiday Spot 1&2,12/3/2020,Six + One,Bronx Zoo,11/16/2020,,
PL3079,LP | AD JOB | Platinum Rye Anthropolgie spot #1,8/27/2021,CL061,Anthropologie,6/29/2021,,
PL2741,LP | HIVE_CNBC_Superheist Pilot,10/19/2020,Jupiter Entertainment,,10/19/2020,HBIN_2050,
PL3153,"LP 211014_LeftRight_DTS_""Enlight""",1/18/2022,CL004,,10/14/2021,,
PL3149,LP 211028_LeftRight DTS ROUND 1,1/17/2022,CL004,DTS,10/28/2021,,Wanted more music sounding like HAUS_ReasonableMan
PL3154,LP 211105_LEFTRIGHT_Bee Czar Round 1,1/18/2022,CL004,Bee Czar,11/05/2021,,
PL3074,LP Filmdimensionen E-CARS,8/27/2021,CL059,E-CAR AD,8/27/2021,,
PL3162,LP_191113_LEFTRIGHT_Pop Opem,1/18/2022,CL004,WELL,11/13/2019,,
PL3160,LP_191121_LEFTRIGHT_Well_Tantra,1/18/2022,CL004,,11/21/2019,,
PL3021,LP_200211_NORTHNOTE_Google,6/2/2021,CL044,,2/11/2020,,
PL3022,LP_200217_PATH 8_Hope Initiative,6/3/2021,CL045,,2/17/2020,,
PL3028,LP_200218_Six+One_Bronx Zoo Promo Round 1,6/8/2021,CL026,Bronx Zoo,2/18/2020,,
PL3029,LP_200218_Six+One_Bronx Zoo Promo Round 1a,6/8/2021,CL026,Bronx Zoo,2/19/2020,,
PL3030,LP_200218_Six+One_Bronx Zoo Promo Round 2,6/9/2021,CL026,Bronx Zoo,2/19/2020,,
PL3031,LP_200218_Six+One_Bronx Zoo Promo Round 3,6/9/2021,CL026,Bronx Zoo,3/20/2020,,
PL3032,LP_200218_Six+One_Bronx Zoo Promo Round 4,6/9/2021,CL026,Bronx Zoo,2/21/2020,,
PL3023,LP_200219 MULLEN Etrade Bear Market,6/3/2021,CL046,,2/19/2020,,
PL3027,LP_200312_SRF_Einstein Homophobia Doc,6/8/2021,CL020,,3/12/2020,,
PL2498,LP_200420_JUPITER_10THINGS_CIRCUS,4/18/2020,Jupiter Entertainment,,4/20/2020,,
PL3024,LP_200514_NorthNote_Vibrant Alcohol,6/3/2021,CL044,,5/14/2020,,
PL3026,LP_200608_SRF Awards,6/8/2021,CL020,,6/8/2020,,
PL3184,LP_200608_SRF_Award Ceremony_Industrials,1/19/2022,CL020,,6/8/2020,,
PL3183,LP_200608_SRF_Awards Ceremony Health & Retail,1/19/2022,CL020,,6/8/2020,,
PL3179,LP_200911_NDR_Kingsline Doc_ History,1/19/2022,CL025,,9/11/2020,,
PL3179,LP_200911_NDR_Kingsline Doc_ History,1/19/2022,CL025,,9/11/2020,,
PL3178,LP_200911_NDR_Kingsline Doc_Challenge,1/19/2022,CL025,,9/11/2020,,
PL3177,LP_200911_NDR_Kingsline Doc_First Travel,1/19/2022,CL025,,9/11/2020,,
PL3181,LP_201029_NDR_Wolf Doc_Die Gefahr,1/19/2022,CL025,,10/29/2020,,
PL3182,LP_201029_NDR_Wolf Doc_Hoffnung,1/19/2022,CL025,,10/29/2020,,
PL3176,LP_201029_NDR_WOLF DOC_Positive,1/19/2022,CL025,,10/29/2020,,
PL3180,LP_201029_NDR_Wolf Doc_The Wolf,1/19/2022,NDR,,10/29/2020,,
PL3040,LP_201127_NorthNote_JazzSelects,6/9/2021,CL044,,11/27/2020,,
PL3034,LP_201218_Six+One_Bronx Zoo Winter Lights 1,6/9/2021,CL026,Bronx Zoo,12/18/2020,,
PL3035,LP_201218_Six+One_Bronx Zoo Winter Lights 2,6/9/2021,CL026,Bronx Zoo,12/18/2020,,
PL3036,LP_201218_Six+One_Bronx Zoo Winter Lights 3,6/9/2021,CL026,Bronx Zoo,12/18/2020,,
PL3037,LP_201218_Six+One_Bronx Zoo Winter Lights 4,6/9/2021,CL026,Bronx Zoo,12/18/2020,,
PL3038,LP_201218_Six+One_Bronx Zoo Winter Lights 5,6/9/2021,CL026,Bronx Zoo,12/18/2020,,
PL3159,LP_210113_LEFTRIGHT_Chef Boot Camp,1/18/2022,CL004,Chef Boot Camp,1/13/2021,,
PL2872,LP_210210_TheHive_Documentary,2/11/2021,CL003,,2/11/2021,,
PL2876,LP_210216_TheHive_FeatureDocumentary2,2/16/2021,CL003,,2/16/2021,HBIN_2124,
PL3175,LP_210222_THE HIVE_Dog Documentary,1/19/2022,CL003,,2/22/2021,,
PL2907,LP_210427_Melillo_ TRUIST,4/27/2021,Freelance,Truist,4/27/2021,PLAYLIST,
PL3044,LP_210427_Melillo_TRUIST,6/14/2021,CL033,Truist,4/27/2021,,
PL3044,LP_210427_Melillo_TRUIST,6/14/2021,CL033,Truist,4/27/2021,,
PL3039,LP_210518_Underhill Studios - Dropbox,6/9/2021,CL053,,5/18/2021,,
PL3046,LP_210526_MusicPlease_EBAY,6/14/2021,CL056,,5/26/2021,,
PL3045,LP_210602_FANZONE_YouTubeVideos,6/14/2021,CL055,,6/2/2021,,
PL3165,LP_210618_MION_RolePlayers_FULL LIST,1/18/2022,CL062,,6/18/2021,,
PL3166,LP_210618_MION_Roleplayers_Melancholic,1/18/2022,CL062,,06/18/2021,,
PL3167,LP_210618_MION_Roleplayers_Tense Beats,1/18/2022,CL062,,6/18/2021,,
PL3164,LP_210628_MION_RolePlayers_DRONES,1/18/2022,CL062,,6/18/2021,,
PL3161,"LP_210726_LEFTRIGHT_""Vogue""",1/18/2022,CL004,,7/26/2021,,
PL3155,LP_210821_SRF_ModernPiano,1/18/2022,CL020,,8/21/2021,,
PL3157,LP_210827_LEFTRIGHT_Cookout,1/18/2022,CL004,,8/27/2021,,
PL3172,LP_210827_THE HIVE_Superheists,1/19/2022,CL003,,8/27/2021,,
PL3171,LP_210830_KABEL1_Groovin,1/18/2022,CL060,,8/30/2021,,
PL3169,LP_210929_STUDIO L'_Playful,1/18/2022,CL071,,9/29/2021,,
PL3373,LP_211004_LeftRight DTS Elevator Music,9/27/2023,LEFT RIGHT TV,Dressed To Shill,10/4/2021,PL,
PL3150,LP_211028_LeftRight_DTS ROUND 2,1/17/2022,CL004,DTS,10/28/2021,,
PL3152,LP_211209_PLATINUM_Anthropologie 70's RETRO,1/17/2022,CL061,Anthropologie,12/9/2021,,
PL3173,LP_211221_SRF_SwissPeopleInQatar,1/19/2022,CL020,,12/21/2021,,
PL3174,LP_220112_QUIRK_Innovo Moodboard,1/19/2022,QUIRK Creative,Innovo,1/12/2022,,
PL3193,LP_220303_Six+One_Bronx Zoo Dinosaur Round 1,3/10/2022,CL026,,3/3/2022,,
PL3194,LP_220309_Six+One_Bronx Zoo Dinosaur Round 2,3/10/2022,CL026,,3/9/2022,,
PL3222,LP_220314_LeftRight_CHEF_Mario Batali ROUND 2,5/11/2022,LEFT RIGHT TV,,3/14/2022,,
PL3223,LP_220318_LeftRight_CHEF Mario Batali_ROUND 3,5/11/2022,LEFT RIGHT TV,,3/18/2022,,
PL3221,LP_220322_LeftRight_CHEF_MarioBatali ROUND1,5/11/2022,LEFT RIGHT TV,,3/22/2022,,
PL3224,LP_220323_BRAND CRU_Chubb Report ROUND 1,5/12/2022,Brand Cru,,3/23/2022,,
PL3226,LP_220422_SIX+ONE_Spectrum Mobile,6/30/2022,Six + One,Spectrum,4/22/2022,,
PL3375,LP_220503_Bronx Zoo Dino Safari Theater,9/27/2023,Six + One,Bronx Zoo,5/3/2022,PLAYLIST,
PL3376,LP_220523_Bronx Zoo Dino Safari Theater R2,9/27/2023,Six + One,Bronx Zoo,5/23/2023,PLAYLIST,
PL3377,LP_221012_The Circus_Cocktail Bar,9/27/2023,LEFT RIGHT TV,The Circus,10/12/2022,PLAYLIST,
PL3322,LP_221220_SummerHouse_ Hip Hop 1,1/7/2023,Truly Original,Summer House Martha's Vineyard,12/20/2022,,
PL3323,LP_230107_ShummerHouse_HipHop2,1/7/2023,Truly Original,Summer House Martha's Vineyard,1/7/2023,HBIN_2307,
PL3643,LP_250726_SOHO4_80s Rock & Pop,7/26/2025,Haymaker East,Southern Hospitality Season 4,7/26/2025,HBIN_2546,
PL3652,LP_250726_SOHO4_ComicLightTension,7/28/2025,Haymaker East,Southern Hospitality Season 4,7/28/2025,HBIN_2547,
PL3644,LP_250726_SOHO4_Disco,7/26/2025,Haymaker East,Southern Hospitality Season 4,7/26/2025,HBIN_2546,
PL3653,LP_250726_SOHO4_FilmScore_Intrigue,7/28/2025,Haymaker East,Southern Hospitality Season 4,7/28/2025,HBIN_2547,
PL3645,LP_250726_SOHO4_HipHop,7/26/2025,Haymaker East,Southern Hospitality Season 4,7/26/2025,HBIN_2546,
PL3646,LP_250726_SOHO4_House,7/26/2025,Haymaker East,Southern Hospitality Season 4,7/26/2025,HBIN_2546,
PL3647,LP_250726_SOHO4_POP,7/27/2025,Haymaker East,Southern Hospitality Season 4,7/27/2025,HBIN_2546,
PL3648,LP_250726_SOHO4_SoulRandB,7/27/2025,Haymaker East,Southern Hospitality Season 4,7/27/2025,HBIN_8546,
PL3649,LP_250726_SOHO4_Techno,7/27/2025,Haymaker East,Southern Hospitality Season 4,7/27/2025,HBIN_2546,
PL3650,LP_250726_SOHO4_Trance,7/27/2025,Haymaker East,Southern Hospitality Season 4,7/27/2025,HBIN_2546,
PL3651,LP_250726_SOHO4_WorldEthnic,7/27/2025,Haymaker East,Southern Hospitality Season 4,7/27/2025,HBIN_2546,
PL3216,LP_CINEFLIX_ Black Domme Pilot 1,5/9/2022,Cineflix NY,Black Domme NY PILOT,5/6/2022,HBIN_2208,
PL3217,LP_CINEFLIX_ Black Domme Pilot 2,5/9/2022,Cineflix NY,,5/6/2022,"HBIN_2209,2210,2211",
PL3076,LP_Kabel1_TRIP HOP,8/27/2021,CL060,,8/26/2021,,
PL3163,LP_KOROMPLIAS_Loft Moodboard,1/18/2022,CL069,,12/20/2021,,
PL3134,LP_Need For Speed Playlist,12/17/2021,Film Dimensionen Berlin,,8/27/2021,,
PL3378,LP_NYTP_Hip Hop,9/27/2023,LEFT RIGHT TV,New York Times Presents,1/13/2023,PLAYLIST,
PL3379,LP_NYTP_Jazz,9/27/2023,LEFT RIGHT TV,New York Times Presents,7/25/2022,PLAYLIST,
PL3658,LP_SHMV_CLT_SOHO4,8/7/2025,Haymaker East,Southern Hospitality Season 4,8/15/2025,HBIN_2557,
PL3663,LP_SHMV_RealityBed for SOHO4,8/15/2025,Haymaker East,Southern Hospitality Season 4,8/15/2025,HBIN_2559,
PL3661,LP_SHMV_Tension_SOHO4,8/13/2025,Haymaker East,Southern Hospitality Season 4,8/15/2025,HBIN_2558,
PL3043,LP_Uhara Berlin _ Schlaraffia ROUND 1,6/14/2021,CL054,,5/28/2021,,
PL3072,LP_Vanderpump Drama Examples,8/27/2021,CL058,Vanderpump Rules,7/23/2021,,
PL3075,LP_Vanderpump Transitional Examples,8/27/2021,CL058,Vanderpump Rules,7/23/2021,,
PL3077,LP_Vanderpump_ COACHELLA Examples,8/27/2021,CL058,Vanderpump Rules,7/23/2021,,
PL3073,LP_Vanderpump_Dramedy Examples,8/27/2021,CL058,Vanderpump Rules,7/23/2021,,
PL3078,LP_Vanderpump_Reflective Examples,8/27/2021,CL058,Vanderpump Rules,7/23/2021,,
PL3080,LP_zK FILM_Real Estate Image_1,8/29/2021,zK FIlms,,,,
PL3083,LP_zK FILMS_Real Estate Image_2,8/29/2021,zK FIlms,,,,
PL2499,LR Kenya Elephant Library Pull,4/21/2020,LEFT RIGHT,The Zoo,3/26/2020,HBIN_2024,
PL3272,LR_CMLS_Drive2_ALR. Post Punk Revivial,9/1/2022,LEFT RIGHT TV,,8/8/2022,FEDEX DRIVE,
PL3272,LR_CMLS_Drive2_ALR. Post Punk Revivial,9/1/2022,LEFT RIGHT TV,,8/8/2022,FEDEX DRIVE,
PL3265,LR_CMLS_Drive2_ALT Funk Rock,9/1/2022,LEFT RIGHT TV,,8/5/2022,FEDEX DRIVE,
PL3266,LR_CMLS_Drive2_ALT_Garage Rock,9/1/2022,LEFT RIGHT TV,,8/8/2022,FEDEX DRIVE,
PL3267,LR_CMLS_Drive2_ALT_Grunge,9/1/2022,LEFT RIGHT TV,,8/8/2022,FEDEX DRIVE,
PL3269,LR_CMLS_Drive2_ALT_Indie,9/1/2022,LEFT RIGHT TV,,8/8/2022,FEDEX DRIVE,
PL3270,LR_CMLS_Drive2_ALT_Industrial,9/1/2022,LEFT RIGHT TV,,8/8/2022,FEDEX DRIVE,
PL3271,LR_CMLS_Drive2_ALT_Pop Punk,9/1/2022,LEFT RIGHT TV,,8/8/2022,FEDEX DRIVE,
PL3268,LR_CMLS_Drive2_ALT_PostGrunge,9/1/2022,LEFT RIGHT TV,,8/8/2022,FEDEX DRIVE,
PL3273,LR_CMLS_Drive2_ALT. Southern Rock,9/1/2022,LEFT RIGHT TV,,8/8/2022,FEDEX DRIVE,
PL3274,LR_CMLS_Drive2_ALT. Stoner Rock,9/1/2022,LEFT RIGHT TV,,8/8/2022,FEDEX DRIVE,
PL1522,LRSU_50's Rock and Pop,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1523,LRSU_60s Rock & Pop,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1524,LRSU_80s Rock & Pop,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1525,LRSU_ALTERNATIVE ROCK,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1526,"LRSU_Ambient,Trip Hop & Acid Jazz",9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1527,LRSU_BLUES,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1528,LRSU_BREAKBEAT,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1529,LRSU_CHRISTMAS MUSIC,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1530,LRSU_CLASSIC ELECTRO,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1531,LRSU_CLASSIC ROCK,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1532,LRSU_COMEDY,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1533,LRSU_COUNTRY,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1534,LRSU_CURRENT POP,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1535,LRSU_DISCO,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1536,LRSU_Drum N Bass,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1537,LRSU_DUBSTEP,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1538,LRSU_Experimental Electronic,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1539,LRSU_FILM SCORE_Action,9/24/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1540,LRSU_FILM SCORE_Adventure,9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1541,LRSU_FILM SCORE_Battle,9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1542,LRSU_FILM SCORE_Comic Light Tension,9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1543,"LRSU_FILM SCORE_Creepy, Scary",9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1544,LRSU_FILM SCORE_Defeated,9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1545,LRSU_FILM SCORE_Dramatic Builds,9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1546,LRSU_FILM SCORE_Dramatic Tension,9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1547,LRSU_FILM SCORE_Epic,9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1548,"LRSU_FILM SCORE_Fantasy, Magical",9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1549,"LRSU_FILM SCORE_Final Reel, Triumphant",9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1550,LRSU_FILM SCORE_Intrigue,9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1551,LRSU_FILM SCORE_Light Tension,9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1552,LRSU_FILM SCORE_Melancholic,9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1553,LRSU_FILM SCORE_Mysterious,9/25/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1554,LRSU_FILM SCORE_Regal,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1555,LRSU_FILM SCORE_Romantic,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1556,LRSU_FILM SCORE_Tense Beats,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1557,LRSU_FILM SCORE_Tense Drones,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1558,LRSU_FILM SCORE_Tense Pulses,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1559,LRSU_FILM SCORE_Tension,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1560,LRSU_FILM SCORE_Uplifting,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1561,LRSU_FILM SCORE_Western,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1562,LRSU_FILM SCORE_Whimsical,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1563,LRSU_FOLK,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1564,LRSU_GREAT AMERICAN SONGBOOK,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1565,LRSU_HEARTLAND ROCK,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1566,LRSU_HIP HOP / RAP,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1567,LRSU_HOUSE,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1568,LRSU_JAZZ,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1569,LRSU_MILITARY THEMES,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1570,LRSU_NEW AGE,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1571,LRSU_OLD TIMEY,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1572,LRSU_RELIGIOUS THEMES,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1573,LRSU_SINGLE INSTRUMENT BUMPERS,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1574,"LRSU_SOUL, R&B",9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1575,LRSU_SYNTHPOP,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
PL1576,LRSU_TECHNO,9/26/2018,LEFT/RIGHT TV,,9/24/2018,,LEFT RIGHT update drive to complete STRATUS in their inventory
