"HAUS_WistfulGaze_A_C27a","Wistful Gaze","A subtle, slow moving track with a sense of reflection and contemplation.","C27a2322"
"HAUS_Rivals2_Em_C46a","Rivals 2","Dark and mysterious, with a sense of melancholy and bitterness.","C46a1362"
"HAUS_MarchOn2_G_R48a","March On 2","A quirky and mysterious track with a sense of determination and adventure.","R48a2112"
"HAUS_OneMoreYard_C_R82a","One More Yard","A dark and mysterious tension track with an uneasy, ominous vibe.","R82a5802"
"HAUS_PinUpGirl_G_R82a","Pin Up Girl","Cool and friendly Rock vibes with a side of groove!","R82a5812"
"HAUS_VictorySign_C_R82a","Victory Sign","Positive and upbeat, with confident drumming, soaring strings and cool guitar vibes.","R82a5822"
"HAUS_Nowheresville_F_R82b","Nowheresville","Intriguing alternative Rock with a positive yet mysterious quality.","R82b0022"
"HAUS_4thAndGoal_Dm_S60a","4th And Goal","Upbeat and positive with a side of groove!","S60a8792"
"HAUS_FreshVibes_Fm_S60a","Fresh Vibes","Cool and seductive vibes.","S60a8802"
"HAUS_TheStateOfYou_Fm_S60a","The State Of You","A minimal reflective piano soundtrack with a sense of melancholy and nostalgia.","S60a8812"
"HAUS_SlowMotionTouchdown_C_R82a","Slow Motion Touchdown","A positive, epic soundtrack with a sense of achievement.","R82a5832"
"HAUS_HailMaryBomb_C_R82a","Hail Mary Bomb","Mysterious and kinda edgy, with menacing snare drum rolls.","R82a5842"
"HAUS_FridayNightLights_C_R82a","Friday Night Lights","Positive and upbeat, with a sense of achieving whatever you set your mind to accomplish.","R82a5852"
"HAUS_BroadStrokes_F_R46a","Broad Strokes","A quietly triumphant sounding orchestral track with a feel good vibe and lots of lovely light chimes","R46a6732"
"HAUS_FurryFriends_Gm_R46a","Furry Friends","A mischievous sort of comic detective kind of vibe ","R46a6742"
"HAUS_LastPage_C_R46a","Last Page","An orchestral track with a sense of light adventure ","R46a6752"
"HAUS_PuppyLove_E_R46a","Puppy Love","Orchestral scales with a positive tone and twinkly wind chimes ","R46a6762"
"HAUS_SmallFriend_D_R46a","Small Friend","A jazzy track with a sense of humor and silly adventure ","R46a6772"
"HAUS_ClunkerHumper_G_R63a","Clunker Humper","Let's give it a whirl. ","R63a1422"
"HAUS_NastyDieselBreath_E_R63a","Nasty Diesel Breath","A little dark. A little defiant. ","R63a1432"
"HAUS_HaySeed_A_R63a","Hay Seed","Just a wondering, content, soul","R63a1442"
"HAUS_JawDropper_G_R63a","Jaw Dropper","Aggressive, yet sweet. ","R63a1452"
"HAUS_MallCop_G_R63a","Mall Cop","Garage tactics. ","R63a1462"
"HAUS_MudBath_E_R63a","Mud Bath","Pickin' and winnin'","R63a1472"
"HAUS_OldFloorBoard_G_R63a","Old Floor Board","The morning after the honky-tonk...","R63a1482"
"HAUS_SaltLick_D_R63a","Salt Lick","Bluesy polka swing. ","R63a1492"
"HAUS_TheAppraiser_Ab_R63a","The Appraiser","The tempo, the guitar, the drums ... classic rock'n'roll! ","R63a1502"
"HAUS_TheCheat_Em_R63a","The Cheat","Some liquid courage, while the night is young.","R63a1512"
"HAUS_TheKeysmith_D_R63a","The Keysmith","Just a little guitar git-down","R63a1522"
"HAUS_TinMen_G_R63a","Tin Men","Staple yet trippy ","R63a1532"
"HAUS_JustDriveSouth_Am_R73a","Just Drive South","Gas Stations and Bar tops.. all you need on the long road ahead. ","R73a5852"
"HAUS_TrainToAustin_Em_R73a","Train To Austin","Beachy groove with a gritty undertone","R73a5862"
"HAUS_BadBiscuit_Am_R76b","Bad Biscuit","Pass the hairspray and mascare.. it's time to go on stage","R76b0762"
"HAUS_HighwayTruckin_Em_R76b","Highway Truckin'","Let's break some shit","R76b0772"
"HAUS_MidnightTrain_D_R76b","Midnight Train","This isn't the midnight train to Georgia. ","R76b0782"
"HAUS_SouthernSwampBlues_D_R76b","Southern Swamp Blues","I'll meet you in the corals. ","R76b0792"
"HAUS_LateSundayDrive_G_R76b","Late Sunday Drive","This is gonna be a good night ","R76b0802"
"HAUS_WalnutDrive_C_R76b","Walnut Drive","Did you see the blue grass grow? ","R76b0812"
"HAUS_BlockParty_F_R82a","Block Party","Electropop with a groovy party mood ","R82a5862"
"HAUS_Dynaco_Fsharp_R82a","Dynaco","Groovy, fun synths ","R82a5872"
"HAUS_ALittleBitOfElbowGrease_D_R82a","A Little Bit Of Elbow Grease","Motorcycles and highways","R82a5882"
"HAUS_EyeOfTheHurricane_C_R82a","Eye Of The Hurricane","An epic beginning","R82a5892"
"HAUS_Lullabyebye_D_R82a","Lullabyebye","Feels like sitting an Italian cafe ","R82a5902"
"HAUS_Prowl_D_R82a","Prowl","A southern light rock vibe ","R82a5912"
"HAUS_Cottage_G_R85a","Cottage","Gentle 80s synthpop song with all synths","R85a4732"
"HAUS_Crushing_C_R85a","Crushing","80s Synthpop pulsing base with plucky high synth","R85a4742"
"HAUS_LastCan_Bm_R85a","Last Can","80s synth tension/electronic","R85a4752"
"HAUS_QuincePie_C_R85a","Quince Pie","Party at the beach house? ","R85a4762"
"HAUS_Snapback_Bb_R85a","Snapback","synthpop chill with high bright percussion","R85a4772"
"HAUS_SupremeCourt_Am_R85a","Supreme Court","chill synthpop with buzzy synths","R85a4782"
"HAUS_TidalWaters_C_R85a","Tidal Waters","Synthpop airy melody over cliche 80s synth","R85a4792"
"HAUS_Unchartered_Cm_R85a","Unchartered","Dark with a funky beat and nervous synths","R85a4802"
"HAUS_MindWarped_D_R85a","Mind Warped","New wave with new twists","R85a4812"
"HAUS_LiveAlive_A_R89a","Live Alive","Dark synths with dubstep beat ","R89a1872"
"HAUS_Base_FSharp_R89a","Base","Edgy with huge low end driving synth with industrial percussion","R89a1882"
"HAUS_Breezer_E_R89a","Breezer","Mysterious, groovy and chill","R89a1892"
"HAUS_BrickCity_G_R89a","Brick City","Solid drum beat with calm guitar and chill synth","R89a1902"
"HAUS_BuckledUp_D_R89a","Buckled Up","Driving industrial beat with distorted low guitars","R89a1912"
"HAUS_Yesterdays_A_R89a","Yesterdays","Edgy guitar alternative metal sound","R89a1922"
"HAUS_Wishes_C_R89a","Wishes","Huge low guitars with an industrial rock beat","R89a1932"
"HAUS_Wild_Eb_R89a","Wild","Industrial percussion close to dubstep with DJ scratch sounds","R89a1942"
"HAUS_WildYear_Em_R89a","Wild Year","Melodic, gentle with gentle filter on the guitar","R89a1952"
"HAUS_WahMe_G_R89a","Wah Me","Wah Wah alternative pop rock with funky drums","R89a1962"
"HAUS_VintageModern_C_R89a","Vintage Modern","Suspenseful industrial sounding ","R89a1972"
"HAUS_Vault_F_R89a","Vault","Nervous, tense driving new wave with big guitars","R89a1982"
"HAUS_TwilightZone_F_R89a","Twilight Zone","Alternative rock with hi hat percussion and synth guitar","R89a1992"
"HAUS_TuTunes_D_R89a","Tu Tunes","Repetitive lush arpeggio upbeat at first then more driving toward the end","R89a2002"
"HAUS_Trillumaiti_D_R89a","Trillumaiti","Aggressive guitar with solid percussion","R89a2012"
"HAUS_TrapHunter_F_R89a","Trap Hunter","Modern hip-hop with a lot of drums and synth ","R89a2022"
"HAUS_TrapSquad_C_R89a","Trap Squad","Chilly club hip-hop tune with busy hi hats","R89a2032"
"HAUS_TheStorySoFar_F_R89a","The Story So Far","Tumble weeds and sandy deeds. ","R89a2042"
"HAUS_TheShop_Gsharp_R89a","The Shop","Defiant alternative rock ","R89a2052"
"HAUS_Tektonic_Gsharp_R89a","Tektonic","Synth pop with an action film vibe","R89a2062"
"HAUS_TakeOver_Fsharp_R89a","Take Over","Alternative rock with an aggressive and dark vibe","R89a2072"
"HAUS_T-Bone_E_R89a","T-Bone","Slow grinding industrial rock with melodic guitar","R89a2082"
"HAUS_SwimmingTriplets_A_R89a","Swimming Triplets","Rattest of Hair Metal.","R89a2092"
"HAUS_OrangeSunrise_D_R89a","Orange Sunrise","light alternative pop rock with modern percussion and melodic guitar","R89a2102"
"HAUS_SubMachine_F_R89a","Sub Machine","Alternative rap rock sounds with synth and sci-fi percussion","R89a2112"
"HAUS_Wait_C_R89a","Wait","Dark and ominous, with some unnerving soundscapes.","R89a2122"
"HAUS_HugeFall_D_R89a","Huge Fall","Dark and ominous, with haunting pads and synths alongside some subtle sustained strings.","R89a2132"
"HAUS_UnwaveringResolve_Am_R89a","Unwavering Resolve","When you've lost not only the battle, but you are still determined to somehow try and win the war even though the odds are against you.","R89a2142"
"HAUS_Riese_Am_R89a","Riese","Dark and suspenseful, with some very unsettling sound design elements which will make you feel anxious.","R89a2152"
"HAUS_Skirmish_E_R89a","Skirmish","Suspenseful and dark, with a nervous quality.","R89a2162"
"HAUS_ApproachingDawn_A_C38a","Approaching Dawn","A mysterious piece for strings, inspired by 20th century music.","C38a0732"
"HAUS_CellGrowth_DSharp_C38a","Cell Growth","A simple electronic score with sparse electronic soundscapes and a melancholic quality.","C38a0742"
"HAUS_LastStand_D_C38a","Last Stand","When things didn't turn out the way you hoped, and you have to face the consequences alone. ","C38a0752"
"HAUS_LostMemories_CSharp_C38a","Lost Memories","A creepy and unsettling electronic track with some intriguing sound design elements and a feeling of anxiety.","C38a0762"
"HAUS_MyNemesis_A_C38a","My Nemesis","Creepy as hell, with tons of drama and suspense.","C38a0772"
"HAUS_Nightwatch_Eb_C38a","Nightwatch","A mysterious and ethereal soundtrack with sparse textures and a minimal solo piano alongside hazy pads.","C38a0782"
"HAUS_SparseNeed_C_C38a","Sparse Need","A mysterious electronic soundtrack with a feeling of uncertainty.","C38a0792"
"HAUS_TimeShift_A_C38a","Time Shift","Unsettling and eerie, with lots of suspenseful sound design elements,  but becoming more intense and dramatic in the second half.","C38a0802"
"HAUS_ReverentPulse_Am_C27a","Reverent Pulse","Pulsating beat that begs the question, ""What's next?"" ","C27a2332"
"HAUS_MartialLaw_Em_C30a","Martial Law","A hallowed march for the most valiant of soldiers. ","C30a0572"
"HAUS_Blackwoods_Dm_R27a","Blackwoods","A fully orchestrated, hallowed march. ","R27a3322"
"HAUS_TheHardestDay_Em_R27a","The Hardest Day","A slow build of sinister proportions that escalates into an epic finale. ","R27a3332"
"HAUS_StrikingDistance_Bm_R46a","Striking Distance","High speed chase of epic proportions. ","R46a6782"
"HAUS_TheFallen_E_R46a","The Fallen","As you are riding off into the sunset, the deed is done, and it is good. ","R46a6792"
"HAUS_HighestAndMightiest_E_R48a","Highest And Mightiest","Let's march on. We have a mission. ","R48a2122"
"HAUS_ReadyToBlow_Dm_R73a","Ready To Blow","Run like hell. ","R73a5872"
"HAUS_Ruminative_Em_R85a","Ruminative","Warm synth pads create an ominous mood over spacy booms and explosions","R85a4822"
"HAUS_Abyss_Gm_R89a","Abyss","Satan's Orchestra is tuning up","R89a2172"
"HAUS_Bent_Dm_R89a","Bent","Mysterious confrontation. ","R89a2182"
"HAUS_Blitz_Gm_R89a","Blitz","An epic adventure awaits with these intense strings. ","R89a2192"
"HAUS_BlurredLament_Dm_R89a","Blurred Lament","An epic and emotional defeat. ","R89a2202"
"HAUS_Coup_Em_R89a","Coup","A dark chase that ends in lackluster results, but wait, what's that over there?  ","R89a2212"
"HAUS_Decision_Am_R89a","Decision","Those late night meetings...this is their soundtrack. ","R89a2222"
"HAUS_Faith_E_R89a","Faith","We never know what is headed our way, but this track will help us think about it. ","R89a2232"
"HAUS_DarkSkiesAhead_Cm_R93a","Dark Skies Ahead","Intense strings mixed with a solemn, pounding drum. ","R93a0982"
"HAUS_BlackScreens_Fm_S33a","Black Screens","Steady calls to action. ","S33a7442"
"HAUS_DarkHistory_Em_S33a","Dark History","Pulsating beat with haunting synths, the perfect soundtrack for walking into the unknown. ","S33a7452"
"HAUS_DefenseMode_Cm_S60a","Defense Mode","The chase is on, drive like hell. ","S60a8822"
"HAUS_WarIsHell_Cm_S60a","War Is Hell","An epic march to victory. ","S60a8832"
"HAUS_IntoBattle_Cm_S72a","Into Battle","You only have 5 minutes to get the code, or the building blows. ","S72a0132"
"HAUS_MysteriousTimes_Cm_S72a","Mysterious Times","A spellbinding trickle of creepy. ","S72a0142"
"HAUS_NightPursuit_Gm_S72a","Night Pursuit","Intense strings that punch. ","S72a0152"
"HAUS_PlayingTheWaitingGame_Fm_S72a","Playing The Waiting Game","An epic beginning that immediately inspires action. ","S72a0162"
"HAUS_TheMarchDrumsOn_Em_S86a","The March Drums On","Success is eminent with this with this GOT worthy track. ","S86a0342"
"HAUS_Botanic_C_S87d","Botanic","Extremely dark and low pad with some crackles on the right side and some scary string passes and efx","S87d0032"
"HAUS_Delinquent_D_S87d","Delinquent","Deep, low pads with hi SFX and a horror movie violin section","S87d0042"
"HAUS_Device_CSharp_S87d","Device","Metal against metal, a track of fear and torture. ","S87d0052"
"HAUS_Purified_F_S87e","Purified","Intense chase of anxiety and fear. ","S87e0042"
"HAUS_RoadsLessTravelled_Csharpm_R27a","Roads Less Travelled","A dark and mysterious soundtrack featuring solo piano, subtle strings and intriguing percussive sounds.","R27a3342"
"HAUS_BigLeagueDreams_C_C27a","Big League Dreams","A mysterious, atmospheric and melancholic soundtrack with a minimal feel.","C27a2342"
"HAUS_Bedroll_Bm_C46a","Bedroll","A minimal piano piece with a melancholic and disappointed feeling.","C46a1372"
"HAUS_HighSchoolBall_Dm_S60a","High School Ball","Edgy, cool and seductive.","S60a8842"
"HAUS_David_CSharp_C46a","David","A misty, melancholic piano soundtrack with a slow and resigned feeling.","C46a1382"
"HAUS_UncertainFuture_CSharp_C46a","Uncertain Future","A long, sustained minimal sounding string drone with a feeling of mystery and melancholy.","C46a1392"
"HAUS_Milo_C_C46a","Milo","Slow moving minimal strings with a sense of poignancy and uncertainty.","C46a1402"
"HAUS_Past_CSharp_C46a","Past","A poignant look at the past with feelings of deep sadness and regret, conveyed through the use of slow, minimal strings.","C46a1412"
"HAUS_Present_C_C46a","Present","A resigned and sorrowful piano soundtrack with a minimal character.","C46a1422"
"HAUS_RainyDrill_Am_R13a","Rainy Drill","A dark and mysterious orchestral track with suspenseful pizzicato strings.","R13a8352"
"HAUS_ComingDownHard_G_R37a","Coming Down Hard","When you feel that things just aren't going the right way for you, but you are still hopeful for something to change.","R37a2332"
"HAUS_Contemplate_C_R37a","Contemplate","A poignant and sorrowful piano soundtrack","R37a2342"
"HAUS_FeelTheWeight_Abm_R37a","Feel The Weight","A melancholic piano soundtrack with elements of tension and mystery.","R37a2352"
"HAUS_Intention_C_R37a","Intention","A reflective and melancholic piano score with a flowing accompaniment.","R37a2362"
"HAUS_Peril_Bbm_R37a","Peril","A solo piano score that evokes a sense of deep sadness.","R37a2372"
"HAUS_Persistence_Dm_R37a","Persistence","When you feel like giving up but something inside you tells you to keep trying.","R37a2382"
"HAUS_TodayIWillHope_E_R37a","Today I Will Hope","A combination of melancholy and hope.","R37a2392"
"HAUS_BumpAndRun_Dm_R76a","Bump And Run","Upbeat drums and percussion to let loose and have fun to!","R76a1182"
"HAUS_ChopBlock_Dm_R76a","Chop Block","Fun drums that will put you in a great mood.","R76a1192"
"HAUS_FightingToWin_Dm_R76a","Fighting To Win","Upbeat and happy Percussion.","R76a1202"
"HAUS_QuickSnap_Dm_R76a","Quick Snap","Left - right- left, right, left!","R76a1212"
"HAUS_Tailblock_Dm_R76a","Tailblock","A cool and edgy drumbeat with a defiant mood.","R76a1222"
"HAUS_WinningPride_Am_R76a","Winning Pride","Cool and upbeat percussion that would be perfect in a parade.","R76a1232"
"HAUS_DisturbingThoughts_C_R94a","Disturbing Thoughts","Hazy and slow moving mystery which builds slightly  as the track progresses.","R94a0842"
"HAUS_TimeToReflect_D_R94a","Time To Reflect","A peaceful, yet slightly melancholic track with subtle strings and piano.","R94a0852"
"HAUS_BeautyIsHere_Am_S60a","Beauty Is Here","A mysterious soundtrack with a sense of sadness and loss.","S60a8852"
"HAUS_DreamingOfSomeone_A_S60a","Dreaming Of Someone","A mysterious and meditative track with a feeling of hope and peace.","S60a8862"
"HAUS_HeartIsAHome_A_S60a","Heart Is A Home","Subtle and calm, with poignant yet hopeful characteristics and a minimal vibe.","S60a8872"
"HAUS_RingsOfLove_G_S60a","Rings Of Love","Laid back, friendly folk vibes with some pizzicato strings.","S60a8882"
"HAUS_TheBestIsYetToCome_A_S60a","The Best Is Yet To Come","When you are ready to leave the past behind and look to the future.","S60a8892"
"HAUS_HometownMarch_Em_S73q","Hometown March","Fun, adventurous and upbeat.","S73q0012"
"HAUS_MysteryCall_Dm_R13a","Mystery Call","Mysterious and dark.","R13a8362"
"HAUS_FridayNightReady_Cm_S60a","Friday Night Ready","A fun and upbeat marching band with a Rock vibe.","S60a8902"
"HAUS_PracticeMakesPerfect_Am_S73q","Practice Makes Perfect","Big, powerful percussion and suspenseful orchestral textures alongside some dark vocal effects.","S73q0022"
"HAUS_WillToWin_Am_S73q","Will To Win","Ambient and meditative, with a slightly melancholic undertone.","S73q0032"
"HAUS_MovingTheHerd_C_C46a","Moving The Herd","Intense countdown backed by an intimidating pulse with a crescendoing drone. ","C46a1432"
"HAUS_Relentlessly_Am_C46a","Relentlessly","A haunting and unsettling motif of either discovery or loss ","C46a1442"
"HAUS_SaveUs_Em_C46a","Save Us","Somethings is lurking, and it's not pleasant","C46a1452"
"HAUS_StormBrew_Bm_C46a","Storm Brew","Pulsating beat with melancholy undertones","C46a1462"
"HAUS_OperationHurry_Fsharpm_R27a","Operation Hurry","Haunting and daring. Get the men ready, the enemy has arrived. ","R27a3352"
"HAUS_SoldierDown_C_R48a","Soldier Down","Low cello highlighted by ominous tones. You have lost, but at least it's over.  ","R48a2132"
"HAUS_FightingAWar_Gm_S60a","Fighting A War","A meandering march to an untimely death. ","S60a8912"
"HAUS_SoldiersPrayer_Dm_S60a","Soldier's Prayer","Slow moving and slightly regretful, you don't know what fate holds. ","S60a8922"
"HAUS_Glider_Bb_R43a","Glider","You cannot hide.","R43a2422"
"HAUS_ZanyPlaytime_Am_R46a","Zany Playtime","Fun, Quirky and Comedic Orchestral Piece.","R46a6802"
"HAUS_MeatAndPotatoes_D_R53a","Meat And Potatoes","Let's get white trash wasted. ","R53a2832"
"HAUS_DirtRoadDogs_E_R53a","Dirt Road Dogs","Sick wave brahhhhh! ","R53a2842"
"HAUS_GlidingAbove_Gm_R11a","Gliding Above","Very patient and calm tension with inwardly directed motion","R11a6092"
"HAUS_PressureOnBoard_Em_R11a","Pressure OnBoard","Pulsing, ambient, chill but still tension nonetheless","R11a6102"
"HAUS_BlueDay_Cm_R46a","Blue Day","Pulsing, ambient tension with good tension beats on the bottom","R46a6812"
"HAUS_Antigravity_Em_R76a","Antigravity","Groovy, soulful underscore","R76a1242"
"HAUS_GroovyWave_Cm_R76a","Groovy Wave","Groovy soul underscore","R76a1252"
"HAUS_LikeWaves_C_R76a","Like Waves","Best described as ""underwater tension"" you can almost feels the waves washing overhead","R76a1262"
"HAUS_LookingForTrouble_Gm_R76a","Looking For Trouble","At the corner of tense and exciting","R76a1272"
"HAUS_PulsingTime_Dm_R76a","Pulsing Time","Warm pads on the bottom with a subtle plucky melody and great pulse","R76a1282"
"HAUS_TheAir_Dm_R76a","The Air","sweepy, filtery pads with plucked melody","R76a1292"
"HAUS_ThrowbackToVibes_Asharp_R76a","Throwback To Vibes","Groovy, funky tune with B3 and everything","R76a1302"
"HAUS_TimeInSpace_Am_R76a","Time In Space","Patient, Calm ambience","R76a1312"
"HAUS_DiveIn_E_R82a","Dive In","Surf with a taco. Yes there is a little mexi vibe in the chords","R82a5922"
"HAUS_BackToReality_Csharpm_S33a","Back To Reality","Piano based with tons of great ambience and muted drums","S33a7462"
"HAUS_BeyondFriendship_C_S33a","Beyond Friendship","Calm, synth pads with great movement and piano ambience","S33a7472"
"HAUS_Homeward_C_S33a","Homeward","Ambient mood music but a clever nod to surf music in the guitar line","S33a7482"
"HAUS_LostSurfboards_Em_S33a","Lost Surfboards","Simple patient guitar with  filtered drums and pads","S33a7492"
"HAUS_DeepMemories_Am_S33a","Deep Memories","Motion synths and guitar textures under a high delayed piano","S33a7502"
"HAUS_MorningMist_Cm_S33a","Morning Mist","Eerie and tense. ","S33a7512"
"HAUS_PacificWaves_Gm_S33a","Pacific Waves","At the corner of tense and hopeful. Synths and swooshes","S33a7522"
"HAUS_PipelineRide_Fsharpm_S33a","Pipeline Ride","Groovy beat with surf guitar. a little tense and mysterious","S33a7532"
"HAUS_RisingTensions_Fm_S33a","Rising Tensions","Deep and haunting tension that builds with excitement using low strings","S33a7542"
"HAUS_RiskyWaters_Em_S33a","Risky Waters","Tense and exciting with tearing efx","S33a7552"
"HAUS_ScaryConfusion_Gm_S33a","Scary Confusion","Ambient and tense with piano, pads a lots of motion","S33a7562"
"HAUS_SurfBeach_Csharpm_S33a","Surf Beach","Straight ahead surf with wipeout drums","S33a7572"
"HAUS_SurfRiders_Em_S33a","Surf Riders","at the aggressive side of surf pop. surf punk, if you will","S33a7582"
"HAUS_TeamOfSurfers_Em_S33a","Team Of Surfers","Kinda groovy ambience","S33a7592"
"HAUS_WindsAndMist_C_S33a","Winds And Mist","Soaring and driving, hopeful and lush","S33a7602"
"HAUS_GroovinAround_Dm_S60a","Groovin Around","In your face Breatbeat","S60a8932"
"HAUS_SlowInTheSky_D_S60a","Slow In The Sky","Tense pulses using synth and electric guitar to produce great harmony and subtle dissonance","S60a8942"
"HAUS_WashingOfTheWaters_G_S60a","Washing Of The Waters","Ambience and wallpaper","S60a8952"
"HAUS_GettingAway_Am_R11a","Getting Away","Very calm and patient mystery track.","R11a6112"
"HAUS_JustSurfing_Dm_R11a","Just Surfing","Patient synth track with lots of movement and mystery.","R11a6122"
"HAUS_Apprehensive_Fm_R37a","Apprehensive","Piano Arpeggio with gorgeous orchstrations.","R37a2402"
"HAUS_InTheBackdrop_Am_R37a","In The Backdrop","80's synth wash with a subtle pulse.","R37a2412"
"HAUS_BeachPulse_Cm_R37a","Beach Pulse","Big drum chase with distorted guitar washes","R37a2422"
"HAUS_OneChance_Gm_R37a","One Chance","Tight and punchy hip hop tension","R37a2432"
"HAUS_AbuseEno_E_R85a","Abuse Eno","Kinda garage, kinda 60's rock. real bratty","R85a4832"
"HAUS_FriendlyFox_B_R85a","Friendly Fox","Straight ahead driving rock and roll with clean sounds","R85a4842"
"HAUS_Glove_D_R85a","Glove","Hollow synthwashes with panning and filter motion","R85a4852"
"HAUS_AncientAnalogies_C_S75a","Ancient Analogies","Undulating synthpads. feels like a fog rolling in","S75a0822"
"HAUS_BackForMore_D_S75a","Back For More","ominous pads with bass drum rise up into your face growing, growing growing","S75a0832"
"HAUS_RunningNowhere_C_S75a","Running Nowhere","Patient rolling fog of synth wash","S75a0842"
"HAUS_WarDogs_Gm_R46a","War Dogs","Rotating tactics with synth undertones. ","R46a6822"
"HAUS_ShantyBoys_Eb_R48a","Shanty Boys","Mysterious, with some exotic influences and a wistful and uncertain cello.","R48a2142"
"HAUS_Iris_G_R85a","Iris","A mysterious and slightly melancholic piano track with a sense of continuous forward movement.","R85a4862"
"HAUS_DarkPath_Dm_R96a","Dark Path","A dark and mysterious track with a combination of misty electronic soundscapes alongside sustained orchestral elements.","R96a0692"
"HAUS_BuildingIt_Gm_S33a","Building It","Ominous, dark and suspenseful orchestral tension.","S33a7612"
"HAUS_NeverEverAgain_Am_S33a","Never Ever Again","A suspenseful and dramatic orchestral soundtrack with a sense of urgency.","S33a7622"
"HAUS_OldDreams_Am_S33a","Old Dreams","Slow moving mystery with an underlying sense of sadness.","S33a7632"
"HAUS_TooManyQuestions_Am_S33a","Too Many Questions","A tense and mysterious track with a combination of positivity and uncertainty.","S33a7642"
"HAUS_FieldsAtDusk_D_S75a","Fields At Dusk","A peaceful soundtrack which starts off mysteriously but blossoms into something more positive and hopeful.","S75a0852"
"HAUS_OnlyOption_Cm_S75a","Only Option","When the only option is to be brave in the face of adversity.","S75a0862"
"HAUS_RuinedBackyards_Gm_S33a","Ruined Backyards","Slow moving and tense, with a sense of mystery and darkness approaching.","S33a7652"
"HAUS_CowbellBoys_E_S60a","Cowbell Boys","Chug, Chug, Chug... tomorrow is a day away! ","S60a8962"
"HAUS_WesternStories_Am_S60a","Western Stories","Time for a duel.","S60a8972"
"HAUS_TrashTalkingDudes_F_S60a","Trash Talking Dudes","Fun, Edgy and Defiant Pop Punk Track","S60a8982"
"HAUS_TipToeGirl_Cm_S60a","Tip Toe Girl","Just look, you'll find IT","S60a8992"
"HAUS_SmoothButSlippery_A_S60a","Smooth But Slippery","Hang on, this is a solid track","S60a9002"
"HAUS_RockNOff_E_S60a","Rock 'N' Off","It's a head banger","S60a9012"
"HAUS_RockNMe_E_S60a","Rock 'N' Me","Classic rock feel with a 90s alternative sting","S60a9022"
"HAUS_AvengeMe_Em_C53a","Avenge Me","Dramatic and Intense Orchestral Film Score with an Action or Battle Theme.","C53a3412"
"HAUS_CallinShots_G_C53a","Callin' Shots","Fun, Edgy and Defiant Post-Grunge Track.","C53a3422"
"HAUS_DeliveringDoom_Am_C53a","Delivering Doom","Serious, Dark and Ominous Orchestral Film Score.","C53a3432"
"HAUS_DirtyDeed_E_C53a","Dirty Deed","All the right ingredients. ","C53a3442"
"HAUS_DisappearingAct_GSharp_C53a","Disappearing Act","Get the magnifying glass Sherlock","C53a3452"
"HAUS_FootTappin_A_C53a","Foot Tappin'","Round up the crew, it's time to party.","C53a3462"
"HAUS_HemiGroove_E_C53a","Hemi Groove","Deep groove monster trucks","C53a3472"
"HAUS_KeepinCalm_G_C53a","Keepin' Calm","Uplifting and Whimsical Orchestral Film Score.","C53a3482"
"HAUS_MuddyFootprints_G_C53a","Muddy Footprints","Zany and Whimsical Orchestral Film Score.","C53a3492"
"HAUS_OpenFreeway_D_C53a","Open Freeway","I've been there and there and... well hell, I've been everywhere man. ","C53a3502"
"HAUS_StruggleToWin_G_C53a","Struggle To Win","Dramatic, Adventurous and Epic Orchestral Film Score.","C53a3512"
"HAUS_TailgateTrouble_E_C53a","Tailgate Trouble","Head flips and designer kicks","C53a3522"
"HAUS_Truck150_D_C53a","Truck 150","Serious, Defiant and Aggressive Alternative Metal Track","C53a3532"
"HAUS_SaveTheDay_Csharpm_C53a","Save The Day","Serious, Dramatic and Epic Orchestral Film Score.","C53a3542"
"HAUS_CellarDweller_D_R63a","Cellar Dweller","And just like that... it's done ","R63a1542"
"HAUS_CobbleHill_D_R63a","Cobble Hill","Perfect soundtrack to a beautiful Saturday. ","R63a1552"
"HAUS_CropDuster_D_R63a","Crop Duster","Give me a shot. The pre game has begun. ","R63a1562"
"HAUS_DarknessShatters_D_R63a","Darkness Shatters","Ambient and Hypnotic ","R63a1572"
"HAUS_DumpsterBride_D_R63a","Dumpster Bride","Slicked back hair. Leather jacket. Time to ride. ","R63a1582"
"HAUS_FuturesPromised_Am_R63a","Futures Promised","The soundtrack of intense, yet relaxed, contemplation. ","R63a1592"
"HAUS_ShooFlyPie_Dm_R63a","Shoo Fly Pie","Time and contemplation are on your side. ","R63a1602"
"HAUS_StoneSkipper_D_R63a","Stone Skipper","Chill, Laid Back, Feel Good Acoustic Classic Rock","R63a1612"
"HAUS_TailsUp_F_R63a","Tails Up","Light, Fun, Feel Good, Acoustic Folk Rock","R63a1622"
"HAUS_TheHandy_Ab_R63a","The Handy","Positive, Upbeat and Confident Acoustic Garage Rock Track","R63a1632"
"HAUS_TheDeceiver_D_R63a","The Deceiver","Hard, Aggressive and Edgy Alternative Rock Track","R63a1642"
"HAUS_TruthYouDevised_Dm_R63a","Truth You Devised","Slow, Contemplative and Lack Back, Acoustic Blues Track","R63a1652"
"HAUS_HarrowingOrdeal_Fm_S75a","Harrowing Ordeal","Superfast chase scene drums. fast like Drum n Bass fast","S75a0872"
"HAUS_WeaponOfMassPercussion_Dbm_S60a","Weapon Of Mass Percussion","Big huge drums and ticky percussion","S60a9032"
